url,sku,SKU,nombre,id,categorias,precio_actual,precio_promocional,stock_actual,FEBRERO,MARZO,ABRIL,MAYO,Spend mayo,Spend Junio,JUNIO,JULIO,AGOSTO,ventas ecom,SPEND,ENE LOCALES,FEB LOCAL,MAR LOCAL,AB LOCALES,SUMADEVENTAS,IMAGEN,VALORIZADO,imagen_principal,otras_imagenes
https://gerf.com.ar/productos/Zapatillas-Pissis-Negro-298-10/,298|10|25,298|10,Zapatillas Pissis Negro,254866084,NIÑOS|Niños,$57.200,$28.600,7,0,1,0,0,,$502,2,0,0,3,$4.760,0,7,16,4,28,,$200.200,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_258_3-5f57f1f924e9e6c76b17393083153018-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_258_6-881f4aad37c89e1cc017393083197181-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_258_4-67cee4520c912add3217393083235442-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_258_2-97f4325c256d7ab04817393083283323-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_258_1-b4344f06b7d6a31b7617393083320372-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Pissis-Azul-298-20/,298|20|25,298|20,Zapatillas Pissis Azul,254866118,NIÑOS|Niños,$57.200,$28.600,6,0,1,0,0,,$3.937,2,0,0,3,$4.486,2,2,10,3,18,,$171.600,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_253_3-8e15283c7f9b8f67c917393083792512-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_253_4-07010c66201f40803d17393083833022-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_253_1-ef63e7f30855b5f7bf17393083877789-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_253_2-4db2290a06f446879117393083914287-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_253_6-811e60a4b300c6cf7617393083953708-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-huira-narvi/,881|44|25,881|44,Zapatillas Huira Narvi,260783739,Ofertas|LiquidaciondeTemporada|FINDETEMPORADA|NIÑOS|Niños|Zapatillas,$68.500,$34.250,5,0,1,0,2,,$0,0,0,0,3,$1.665,1,2,1,1,8,,$171.250,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_68_3-827c93c2172badd2cd17424253369817-1024-1024.png,
https://gerf.com.ar/productos/Zapatillas-Dione-Arcoiris-Celeste-89-130/,89|130|35,89|130,Zapatillas Dione Arcoiris Celeste,254865414,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$81.200,$0,4,3,0,0,0,,$0,0,0,0,3,,0,0,0,0,3,,$324.800,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-130_1-6c80e54b0f85cd1a7a17393076316986-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-130_2-3659bae0e95ec83b7c17393076351320-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-130_3-174ea6637634480f8c17393076378154-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-130_4-399bc51d701b4a198917393076411258-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-130_5-aca5301e1fe938244b17393076443337-1024-1024.jpg"
https://gerf.com.ar/productos/Zapatillas-California-Terracota-55-149/,55|149|35,55|149,Zapatillas California Terracota,254864068,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre,$81.000,$40.500,0,0,1,0,1,,$0,1,0,0,3,$2.601,1,1,2,1,7,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/55-149_1-f94557c119af53359a17393070224496-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/55-149_2-cc9353e7cc1bcb905f17393070250560-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/55-149_3-6c0d21cf15f827069717393070279951-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/55-149_4-5cbea524245925363917393070312427-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/55-149_5-49e400e4a00b58ebb517393070343942-1024-1024.jpg"
https://gerf.com.ar/productos/Zapatillas-Dione-Arcoiris-Verde-89-30/,89|30|35,89|30,Zapatillas Dione Arcoiris Verde,254865441,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$81.200,$56.840,0,0,0,0,3,,$0,0,0,0,3,,0,0,0,0,3,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-30_1-341bda682bc4326e5217393076663354-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-30_2-1f661e7ffb36166cc417393076697864-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-30_3-64f9d8fc8974a5da0217393076729823-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-30_4-36349f6857ff2a6c3d17393076761817-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-30_5-1e66572b063e93dc3617393076790629-1024-1024.jpg"
https://gerf.com.ar/productos/Zapatos-Pampa-Negro-94-10/,94|10|38,94|10,Zapatos Pampa Negro,254865652,Ofertas|CALZADOH|CalzadodeHombre,$69.400,$0,0,0,0,0,3,,$0,0,0,0,3,$470,0,0,0,0,3,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/94-10_1-2950e3d9f3e2266afe17393077489550-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/94-10_2-f1e71f2372aa505e3317393077518712-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/94-10_3-011acda97cc786827417393077548117-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/94-10_4-2fe6d1f2c5eed296fd17393077571356-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/94-10_5-b642f9f348f225553c17393077599523-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/94-10_6-551cfe0643743fb96b17393077623256-1024-1024.jpg"
https://gerf.com.ar/productos/Zapatillas-Habana-Pastel-241-143/,241|143|35,241|143,Zapatillas Habana Pastel,254863319,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$66.100,$0,0,2,0,0,1,,$0,0,0,0,3,,0,0,0,0,3,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/241-143_1-bffe6555e24f14829d17393063846620-1024-1024.jpg,
https://gerf.com.ar/productos/Zapatillas-Danubio-Verde-y-Negro-299-39/,299|39|39,299|39,Zapatillas Danubio Verde y Negro,254865970,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO,$88.300,$44.150,56,0,0,0,1,,$5.662,1,0,3,2,$2.100,0,0,2,1,4,,$2.472.400,https://acdn-us.mitiendanube.com/stores/005/775/403/products/299_39-1-7cfb5589082dbce46617393081272787-1024-1024.jpg,
https://gerf.com.ar/productos/Zapatillas-Atenas-Gris-Y-Rosa-304-188/,304|188|35,304|188,Zapatillas Atenas Gris Y Rosa,254866530,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$67.200,$0,1,0,0,0,0,,$0,2,0,2,2,$254,3,12,6,10,31,,$67.200,https://acdn-us.mitiendanube.com/stores/005/775/403/products/304-188_1-b3063c259dcf3e1db317393097635088-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/304-188_2-1a7b96565b24cd853617393097672076-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/304-188_3-2876cf23e05823f0f117393097711768-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-48d06c1b931d89ce3e17393097734347-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-24e5ce0b2702d73c0717393097762813-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-873690314b5599046817393097792553-1024-1024.png"
https://gerf.com.ar/productos/Ojotas-Doha-Negro-Y-Blanco-296-11/,296|11|34-5,296|11,Ojotas Doha Negro Y Blanco,254866035,CALZADOH|CalzadodeHombre|Ojotas|VERTODO|CALZADOM|CalzadosdeMujer|Ojotas|VERTODO,$22.900,$0,84,1,0,0,0,,$12.327,1,0,1,2,,35,33,9,1,79,,$1.923.600,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_11-1-ba83056018231805b417393081934153-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_11-2-887fe49610b753399e17393081959758-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_11-5-693c6ef571f342715517393081990651-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_11-4-09d1365c1eb7545e6717393082020805-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/296_11-3-20e46a70e7d1c0d50a17393082048423-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-dc4b109fadcc41c69a17393082079421-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-4ea05a7361647c340f17393082128709-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-9c8cd35d3a4b8098ce17393082166133-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Nogal-O24-Negro-Y-Gris-256-13/,256|13|40,256|13,Zapatillas Nogal O24 Negro Y Gris,254866453,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO,$79.000,$39.500,42,1,0,0,1,,$2.350,0,1,1,2,$3.923,0,2,4,0,8,,$1.659.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/256-13_1-696e9cad62b6b3771e17393094117229-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/256-13_2-8a43f7f9e4489f541817393094144580-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/256-13_3-fd87eff058b2a1334717393094176807-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/256-13_4-00acce56aa60d8c83d17393094209422-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/256-13_5-7c9001dcf29156639617393094243524-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-36a8e97187a85ed84617393094265019-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-68c9272294e6012e2717393094298332-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-6392612666121cd5c717393094329948-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-paris-lila-blanco/,222|61|28,222|61,Zapatillas Paris Lila/Blanco,260629112,Ofertas|LiquidaciondeTemporada|NIÑOS|Niños|Zapatillas,$58.000,$29.000,6,0,0,0,1,,$4.513,1,0,1,2,$1.341,0,2,1,3,7,,$174.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_188_3-98125cce2d223946fc17423826450240-1024-1024.png,
https://gerf.com.ar/productos/zapatillas-huira-tucma/,88|44|35,88|44,Zapatillas Huira Tucma,260771396,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$63.000,$31.500,3,0,1,0,1,,$0,0,0,1,2,$1.161,2,2,1,1,8,,$94.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_66_3-c52da1427b1b9d6bce17424207124242-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_66_2-6119c349f989cc384017424207124563-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_66_6-3775712b34754eefe017424207124981-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_66_4-30ee90f95ce7e7bd5217424207130319-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_66_1-d02d10de2e760aca1a17424207121795-1024-1024.png"
https://gerf.com.ar/productos/Ojotas-Lyon-Beige-306-134/,306|134|39-0,306|134,Ojotas Lyon Beige,254866563,CALZADOH|CalzadodeHombre|Ojotas|VERTODO,$19.900,$0,133,2,0,0,0,#N/A,$5.397,0,0,0,2,$14.894,11,11,4,0,28,,$2.646.700,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-134_1-32c849ccf4e95c7ea417393098868580-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-134_2-a5dc90c120e6b9942017393098898014-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-134_3-91155721984ae9380e17393098928347-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-134_4-df32a4e266888df07c17393098961945-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-134_5-30a2df5d17c6b5d7ed17393099000277-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-dione-jrs-2-0-beige-negro/,48|127|25,48|127,Zapatillas Dione Jrs 2.0 Beige/Negro,260652450,NIÑOS|Niños|Zapatillas,$72.900,$0,103,0,0,1,0,,$13.630,1,0,0,2,$1.125,3,13,12,8,37,,$7.508.700,https://acdn-us.mitiendanube.com/stores/005/775/403/products/48-127_1-9b8748c14a72088d8b17423915839268-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/48-127_2-37ea5b9fca526b7a2317423915834378-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/48-127_3-aa1802e4f8f1b5ff0d17423915833379-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-dione-jrs-2-0-blanco-negro/,48|05|25,48|05,Zapatillas Dione Jrs 2.0 Blanco/Negro,260653141,NIÑOS|Niños|Zapatillas,$72.900,$0,68,0,0,0,0,,$14.850,2,0,0,2,$662,3,35,11,11,60,,$4.957.200,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_313_3-d9a6000e6de94d76b717423917081218-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_313_2-2b9f1b0bffe9fb7e1917423917076429-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_313_6-a9ffd23668bc29ef4917423917077940-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Danubio-Gris-299-50/,299|50|39,299|50,Zapatillas Danubio Gris,254865982,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO,$88.300,$44.150,50,0,0,0,1,,$282,1,0,0,2,$2.788,1,4,5,2,13,,$2.207.500,https://acdn-us.mitiendanube.com/stores/005/775/403/products/299_50-1-75f92cafd15f120b8117393081378988-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/299_50-2-a4a5df357758d1782117393081407270-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/299_50-3-8c5c3e5eda8d5bb69a17393081439512-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/299_50-4-fdfb9cef7ebb8201c517393081474070-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/299_50-5-7b7f6c8fffd041be8517393081506212-1024-1024.jpg"
https://gerf.com.ar/productos/botines-futbol-5-timbo-blanco-naranja/,3120|161|34,3120|161,Botines Futbol 5 Timbo Blanco/Naranja,260763219,CALZADOH|CalzadodeHombre|Zapatillas|Botines|VERTODO|CALZADOM|CalzadosdeMujer|Botines|VERTODO,$74.600,$0,39,0,0,0,0,,$349,2,0,0,2,$1.286,1,6,3,3,13,,$2.909.400,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_183_3-1bb31619da7b2d15ab17424178577963-1024-1024.png,
https://gerf.com.ar/productos/zapatillas-fortex-velcro-negro/,320|10|25,320|10,Zapatillas Fortex Velcro Negro,266788229,NIÑOS|Niños|Zapatillas,$64.800,$0,38,0,0,0,0,,$2.869,2,0,0,2,,0,0,0,2,2,,$2.462.400,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_354_3-31ac94c6c73933513a17454876869051-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_354_2-6d6a41fd25b48031af17454876871042-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_354_6-ce2428d966ccb562a817454876871450-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Dione-Arcoiris-Lila-89-60/,89|60|35,89|60,Zapatillas Dione Arcoiris Lila,254865455,CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$81.200,$0,38,2,0,0,0,,$0,0,0,0,2,,0,0,0,0,2,,$3.085.600,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-60_1-3ef0933a7934b6927117393076823775-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-60_2-480615d1e4ff68865617393076856786-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-60_3-932f9621cef773cbdc17393076889132-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-60_4-9915e7a06c2915ecf317393076922876-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/89-60_5-a5930965d376296cf517393076956580-1024-1024.jpg"
https://gerf.com.ar/productos/botines-futbol-5-timbo-negro-blanco/,3120|11|34,3120|11,Botines Futbol 5 Timbo Negro/Blanco,260761215,CALZADOH|CalzadodeHombre|Zapatillas|Botines|VERTODO|CALZADOM|CalzadosdeMujer|Botines|VERTODO,$74.600,$0,35,0,0,0,0,,$11.771,2,0,0,2,$1.109,3,3,3,5,14,,$2.611.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_167_3-37544032722cccb2e817424172655788-1024-1024.png,
https://gerf.com.ar/productos/Plantillas-Super-Confort-de-HOMBRE-5511-99/,5511|99|39,5511|99,Plantillas Super Confort de HOMBRE,254866678,IndumentariayAccesorios|Accesorios|Plantillas,$9.500,$0,24,0,0,0,2,,$1.267,0,0,0,2,,0,0,0,0,2,,$228.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/5510-99_5-160e8168f8a5d0c3b117393103207909-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/5510-99_3-54d85670ae748a2a2917393103845956-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/5510-99_1-6d758f995ce884d34517393103881700-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/5510-99_2-530c83b7a592a6e39617393103919435-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-fortex-blanco-rosa/,310|04|25,310|04,Zapatillas Fortex Blanco/Rosa,266638550,NIÑOS|Niños|Zapatillas,$59.500,$0,22,0,0,0,1,,$376,1,0,0,2,,0,0,0,0,1,,$1.309.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_355_3-bf328cdb962c23a94c17454277177167-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_355_2-a42a7a2520a9cf3dd317454277173918-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_355_6-6cb6c67af3f9dd7a9017454277177920-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Cupuazu-Marron-303-100/,303|100|39,303|100,Zapatillas Cupuazu Marron,254866511,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO,$90.260,$54.156,21,0,2,0,0,,$4.273,0,0,0,2,$3.612,0,0,3,0,5,,$1.137.276,https://acdn-us.mitiendanube.com/stores/005/775/403/products/303-100_1-5530276d623d9a70a817393096670460-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/303-100_2-de236f2e729e9b697a17393096708674-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/303-100_3-bcf3e38b256773187517393096747710-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_1_variante02-f32997c50e27bd12d817393096772392-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_2-e2af30d2ff489395ed17393096802165-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_gerf_3-98f41b431315474a1217393096833170-1024-1024.png"
https://gerf.com.ar/productos/zapatillas-paris-amarillo-blanco/,222|160|28,222|160,Zapatillas Paris Amarillo/Blanco,260627786,Ofertas|LiquidaciondeTemporada|NIÑOS|Niños|Zapatillas,$58.000,$29.000,19,0,1,0,0,,$2.537,1,0,0,2,$1.447,1,0,3,0,5,,$551.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_186_3-73326892885601bb6a17423799407046-1024-1024.png,
https://gerf.com.ar/productos/Zapatillas-Ranger-Verde-314-30/,314|30|39,314|30,Zapatillas Ranger Verde,254863533,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre,$74.800,$37.400,18,0,1,0,1,,$502,0,0,0,2,$1.813,0,0,0,1,3,,$673.200,https://acdn-us.mitiendanube.com/stores/005/775/403/products/314-30_1-515f871dd035d4310217393065756635-1024-1024.jpg,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/314-30_5-41dd31dcc26d80932217393065789150-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/314-30_2-9d5e87e1910d0b2bf017393065820002-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/314-30_3-4d8de6a628b1056a6417393065848042-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/314-30_4-a9dcb91d3a8e9d553817393065881448-1024-1024.jpg"
https://gerf.com.ar/productos/Ojotas-Lyon-Verde-306-30/,306|30|39-0,306|30,Ojotas Lyon Verde,254866566,CALZADOH|CalzadodeHombre|Ojotas|VERTODO,$19.900,$0,10,1,0,0,0,,$4.975,1,0,0,2,$855,6,8,1,0,16,,$199.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-30_1-5709b9d425b869b84e17393099032103-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-30_2-167b7898adc3be261a17393099060271-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-30_3-adb5ce3bb2595de86417393099092580-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-30_4-ffe00d29a04866399e17393099129285-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/306-30_5-362dc665ff8a33328e17393099172618-1024-1024.png"
https://gerf.com.ar/productos/Kiwi-Top-Basico-PT-Sporty-Negro-7005-10/,7005|10|S,7005|10,Kiwi Top Basico PT Sporty Negro,254866638,IndumentariayAccesorios|Indumentaria|Tops,$19.990,$13.993,7,0,0,0,1,,$0,1,0,0,2,$1.905,0,0,0,0,1,,$139.930,https://acdn-us.mitiendanube.com/stores/005/775/403/products/7005-10_1-12021112c71fa4193e17393101555342-1024-1024.png,
https://gerf.com.ar/productos/zapatillas-bolton-verde-blanco/,313|31|35,313|31,Zapatillas Bolton Verde/Blanco,260766841,CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$81.000,$56.700,6,0,0,2,0,,$0,0,0,0,2,$5.764,3,18,3,6,32,,$486.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_155_3-2371ae885b7bec10d317424198067176-1024-1024.png,
https://gerf.com.ar/productos/zapatillas-pissis-gris/,298|50|25,298|50,Zapatillas Pissis Gris,260728761,Ofertas|LiquidaciondeTemporada|NIÑOS|Niños|Zapatillas,$57.200,$28.600,5,0,1,0,0,,$2.508,1,0,0,2,$6.664,0,3,11,2,17,,$143.000,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_259_3-dc6c7ae78f13c5818017424094728935-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_259_2-fe742dc09369a6fdb517424094728289-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_259_6-bfb63fff1f9a5347ab17424094730496-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_259_4-f41de7165f370678b117424094727810-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_259_1-83a7b0b5af0e28dfd417424094727895-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Bulls-Blanco-86-01/,86|01|35,86|01,Zapatillas Bulls Blanco,254865312,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$75.400,$37.700,2,1,0,0,1,,$0,0,0,0,2,$1.295,0,1,1,1,5,,$75.400,https://acdn-us.mitiendanube.com/stores/005/775/403/products/86-01_1-058fe30add8dce77bd17393075802647-1024-1024.jpg,
https://gerf.com.ar/productos/zapatillas-venturi-negro-gris/,37|13|35,37|13,Zapatillas Venturi Negro/Gris,260774947,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|Zapatillas|VERTODO|CALZADOM|CalzadosdeMujer|Zapatillas|VERTODO,$85.300,$42.650,1,0,0,0,1,,$0,1,0,0,2,$1.313,0,1,0,0,2,,$42.650,https://acdn-us.mitiendanube.com/stores/005/775/403/products/negro-gris-ebd645f7dbca587d1717424221524404-1024-1024.png,"https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_31_2-24e5c266b442711eb017424221523446-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_31_6-343579e1bf4c03cd0517424221527707-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_31_4-9502b3a351b8fc4e0817424221526181-1024-1024.png,https://acdn-us.mitiendanube.com/stores/005/775/403/products/feed_1080x1080_31_1-f697926d1b9e84678817424221521992-1024-1024.png"
https://gerf.com.ar/productos/Zapatillas-Fenix-Rojo-Unisex-93-40/,93|40|35,93|40,Zapatillas Fenix Rojo Unisex,254865620,Ofertas|CALZADOH|CalzadodeHombre,$56.700,$28.350,1,0,0,0,2,,$0,0,0,0,2,,1,0,1,0,4,,$28.350,https://acdn-us.mitiendanube.com/stores/005/775/403/products/93-40_1-e2ac330be77c22bd7117393077361529-1024-1024.jpg,https://acdn-us.mitiendanube.com/stores/005/775/403/products/93-40_2-72a28005ecd6873b3a17393077397141-1024-1024.jpg
https://gerf.com.ar/productos/Zapatillas-Venturi-Fucsia-37-86/,37|86|35,37|86,Zapatillas Venturi Fucsia,254863768,Ofertas|LiquidaciondeTemporada|CALZADOH|CalzadodeHombre|CALZADOM|CalzadosdeMujer|Zapatillas,$85.300,$42.650,0,0,0,0,0,,$0,2,2,0,2,,0,0,0,0,0,,$0,https://acdn-us.mitiendanube.com/stores/005/775/403/products/37-86_1-f9ba9659f69d9ecc5c17393068123313-1024-1024.jpeg,
